class,path,name,rank,cves
exploits,exploits/windows/local/bypassuac_windows_store_reg,"Windows 10 UAC Protection Bypass Via Windows Store (WSReset.exe) and Registry",manual,
exploits,exploits/windows/local/nvidia_nvsvc,"Nvidia (nvsvc) Display Driver Service Local Privilege Escalation",average,CVE-2013-0109
exploits,exploits/windows/local/bypassuac_vbs,"Windows Escalate UAC Protection Bypass (ScriptHost Vulnerability)",excellent,
exploits,exploits/windows/local/virtual_box_guest_additions,"VirtualBox Guest Additions VBoxGuest.sys Privilege Escalation",average,
exploits,exploits/windows/local/cve_2020_0787_bits_arbitrary_file_move,"Background Intelligent Transfer Service Arbitrary File Move Privilege Elevation Vulnerability",excellent,CVE-2020-0787
exploits,exploits/windows/local/ms16_075_reflection,"Windows Net-NTLMv2 Reflection DCOM/RPC",normal,CVE-2014-4113
exploits,exploits/windows/local/pxeexploit,"PXE Exploit Server",excellent,
exploits,exploits/windows/local/webexec,"WebEx Local Service Permissions Exploit",good,
exploits,exploits/windows/local/cve_2022_21999_spoolfool_privesc,"CVE-2022-21999 SpoolFool Privesc",normal,CVE-2022-21999;CVE-2022-22718
exploits,exploits/windows/local/ms14_058_track_popup_menu,"Windows TrackPopupMenu Win32k NULL Pointer Dereference",normal,CVE-2014-4113
exploits,exploits/windows/local/ps_persist,"ps_persist",excellent,
exploits,exploits/windows/local/ms10_015_kitrap0d,"Windows SYSTEM Escalation via KiTrap0D",great,CVE-2010-0232
exploits,exploits/windows/local/ppr_flatten_rec,"Windows EPATHOBJ::pprFlattenRec Local Privilege Escalation",average,CVE-2013-3660
exploits,exploits/windows/local/comahawk,"Microsoft UPnP Local Privilege Elevation Vulnerability",excellent,CVE-2019-1322;CVE-2019-1405
exploits,exploits/windows/local/powershell_remoting,"Powershell Remoting Remote Command Execution",excellent,
exploits,exploits/windows/local/cve_2024_30088_authz_basep,"Windows Kernel Time of Check Time of Use LPE in AuthzBasepCopyoutInternalSecurityAttributes",excellent,CVE-2024-30088
exploits,exploits/windows/local/cve_2023_28252_clfs_driver,"Windows Common Log File System Driver (clfs.sys) Elevation of Privilege Vulnerability",good,CVE-2023-28252
exploits,exploits/windows/local/unquoted_service_path,"Windows Unquoted Service Path Privilege Escalation",great,
exploits,exploits/windows/local/always_install_elevated,"Windows AlwaysInstallElevated MSI",excellent,
exploits,exploits/windows/local/vss_persistence,"Persistent Payload in Windows Volume Shadow Copy",excellent,
exploits,exploits/windows/local/ms13_053_schlamperei,"Windows NTUserMessageCall Win32k Kernel Pool Overflow (Schlamperei)",average,CVE-2013-1300
exploits,exploits/windows/local/cve_2022_3699_lenovo_diagnostics_driver,"Lenovo Diagnostics Driver IOCTL memmove",good,CVE-2022-3699
exploits,exploits/windows/local/panda_psevents,"Panda Security PSEvents Privilege Escalation",excellent,
exploits,exploits/windows/local/ms16_014_wmi_recv_notif,"Windows WMI Receive Notification Exploit",normal,CVE-2016-0040
exploits,exploits/windows/local/ms15_078_atmfd_bof,"MS15-078 Microsoft Windows Font Driver Buffer Overflow",manual,CVE-2015-2426
exploits,exploits/windows/local/bypassuac_injection,"Windows Escalate UAC Protection Bypass (In Memory Injection)",excellent,
exploits,exploits/windows/local/windscribe_windscribeservice_priv_esc,"Windscribe WindscribeService Named Pipe Privilege Escalation",excellent,
exploits,exploits/windows/local/bypassuac_silentcleanup,"Windows Escalate UAC Protection Bypass (Via SilentCleanup)",excellent,
exploits,exploits/windows/local/cve_2019_1458_wizardopium,"Microsoft Windows Uninitialized Variable Local Privilege Elevation",normal,CVE-2019-1458
exploits,exploits/windows/local/cve_2020_1313_system_orchestrator,"Windows Update Orchestrator unchecked ScheduleWork call",excellent,CVE-2020-1313
exploits,exploits/windows/local/bypassuac_comhijack,"Windows Escalate UAC Protection Bypass (Via COM Handler Hijack)",excellent,
exploits,exploits/windows/local/cve_2022_26904_superprofile,"User Profile Arbitrary Junction Creation Local Privilege Elevation",excellent,CVE-2021-34484;CVE-2022-21919;CVE-2022-26904
exploits,exploits/windows/local/ps_wmi_exec,"ps_wmi_exec",excellent,
exploits,exploits/windows/local/service_permissions,"Windows Escalate Service Permissions Local Privilege Escalation",great,CVE-2025-21293
exploits,exploits/windows/local/cve_2017_8464_lnk_lpe,"LNK Code Execution Vulnerability",great,CVE-2015-0096;CVE-2017-8464
exploits,exploits/windows/local/current_user_psexec,"PsExec via Current User Token",excellent,
exploits,exploits/windows/local/ikeext_service,"IKE and AuthIP IPsec Keyring Modules Service (IKEEXT) Missing DLL",good,
exploits,exploits/windows/local/bypassuac,"Windows Escalate UAC Protection Bypass",excellent,
exploits,exploits/windows/local/ms13_081_track_popup_menu,"Windows TrackPopupMenuEx Win32k NULL Page",average,CVE-2013-3881
exploits,exploits/windows/local/applocker_bypass,"AppLocker Execution Prevention Bypass",excellent,
exploits,exploits/windows/local/ms10_092_schelevator,"Windows Escalate Task Scheduler XML Privilege Escalation",excellent,
exploits,exploits/windows/local/novell_client_nwfs,"Novell Client 4.91 SP4 nwfs.sys Local Privilege Escalation",average,
exploits,exploits/windows/local/plantronics_hub_spokesupdateservice_privesc,"Plantronics Hub SpokesUpdateService Privilege Escalation",excellent,
exploits,exploits/windows/local/lexmark_driver_privesc,"Lexmark Driver Privilege Escalation",normal,
exploits,exploits/windows/local/dnsadmin_serverlevelplugindll,"DnsAdmin ServerLevelPluginDll Feature Abuse Privilege Escalation",normal,
exploits,exploits/windows/local/appxsvc_hard_link_privesc,"AppXSvc Hard Link Privilege Escalation",normal,CVE-2019-0841
exploits,exploits/windows/local/srclient_dll_hijacking,"Windows Server 2012 SrClient DLL hijacking",normal,
exploits,exploits/windows/local/win_error_cve_2023_36874,"Microsoft Error Reporting Local Privilege Elevation Vulnerability",excellent,CVE-2023-36874
exploits,exploits/windows/local/cve_2020_1048_printerdemon,"Microsoft Spooler Local Privilege Elevation Vulnerability",normal,CVE-2020-1048
exploits,exploits/windows/local/ms18_8120_win32k_privesc,"Windows SetImeInfoEx Win32k NULL Pointer Dereference",good,CVE-2018-8120
exploits,exploits/windows/local/cve_2023_21768_afd_lpe,"Ancillary Function Driver (AFD) for WinSock Elevation of Privilege",excellent,CVE-2023-21768
exploits,exploits/windows/local/ntapphelpcachecontrol,"MS15-001 Microsoft Windows NtApphelpCacheControl Improper Authorization Check",normal,
exploits,exploits/windows/local/bits_ntlm_token_impersonation,"SYSTEM token impersonation through NTLM bits authentication on missing WinRM Service.",great,
exploits,exploits/windows/local/bypassuac_injection_winsxs,"Windows Escalate UAC Protection Bypass (In Memory Injection) abusing WinSXS",excellent,
exploits,exploits/windows/local/druva_insync_insynccphwnet64_rcp_type_5_priv_esc,"Druva inSync inSyncCPHwnet64.exe RPC Type 5 Privilege Escalation",excellent,CVE-2019-3999;CVE-2020-5752
exploits,exploits/windows/local/ms15_004_tswbproxy,"MS15-004 Microsoft Remote Desktop Services Web Proxy IE Sandbox Escape",good,CVE-2015-0016
exploits,exploits/windows/local/ms_ndproxy,"MS14-002 Microsoft Windows ndproxy.sys Local Privilege Escalation",average,CVE-2013-5065
exploits,exploits/windows/local/cve_2020_0796_smbghost,"SMBv3 Compression Buffer Overflow",good,CVE-2020-0796
exploits,exploits/windows/local/cve_2020_17136,"CVE-2020-1170 Cloud Filter Arbitrary File Creation EOP",,CVE-2020-1170;CVE-2020-17136
exploits,exploits/windows/local/anyconnect_lpe,"Cisco AnyConnect Privilege Escalations (CVE-2020-3153 and CVE-2020-3433)",excellent,CVE-2020-3153;CVE-2020-3433;CVE-2020-3434
exploits,exploits/windows/local/bypassuac_sluihijack,"Windows UAC Protection Bypass (Via Slui File Handler Hijack)",excellent,
exploits,exploits/windows/local/mov_ss,"Microsoft Windows POP/MOV SS Local Privilege Elevation Vulnerability",excellent,CVE-2018-8897
exploits,exploits/windows/local/canon_driver_privesc,"Canon Driver Privilege Escalation",normal,
exploits,exploits/windows/local/ms13_005_hwnd_broadcast,"MS13-005 HWND_BROADCAST Low to Medium Integrity Privilege Escalation",excellent,
exploits,exploits/windows/local/cve_2022_21882_win32k,"Win32k ConsoleControl Offset Confusion",average,CVE-2016-7255;CVE-2021-1732;CVE-2022-21882
exploits,exploits/windows/local/lenovo_systemupdate,"Lenovo System Update Privilege Escalation",excellent,
exploits,exploits/windows/local/virtual_box_opengl_escape,"VirtualBox 3D Acceleration Virtual Machine Escape",average,
exploits,exploits/windows/local/cve_2020_1054_drawiconex_lpe,"Microsoft Windows DrawIconEx OOB Write Local Privilege Elevation",normal,CVE-2020-1054
exploits,exploits/windows/local/gog_galaxyclientservice_privesc,"GOG GalaxyClientService Privilege Escalation",excellent,
exploits,exploits/windows/local/ms16_016_webdav,"MS16-016 mrxdav.sys WebDav Local Privilege Escalation",excellent,CVE-2016-0051
exploits,exploits/windows/local/bypassuac_fodhelper,"Windows UAC Protection Bypass (Via FodHelper Registry Key)",excellent,
exploits,exploits/windows/local/ipass_launch_app,"iPass Mobile Client Service Privilege Escalation",excellent,
exploits,exploits/windows/local/ms16_032_secondary_logon_handle_privesc,"MS16-032 Secondary Logon Handle Privilege Escalation",normal,CVE-2016-0099
exploits,exploits/windows/local/ntusermndragover,"Microsoft Windows NtUserMNDragOver Local Privilege Elevation",normal,CVE-2019-0808
exploits,exploits/windows/local/cve_2018_8453_win32k_priv_esc,"Windows NtUserSetWindowFNID Win32k User Callback",manual,CVE-2018-8453
exploits,exploits/windows/local/adobe_sandbox_adobecollabsync,"AdobeCollabSync Buffer Overflow Adobe Reader X Sandbox Bypass",great,
exploits,exploits/windows/local/nscp_pe,"NSClient++ 0.5.2.35 - Privilege escalation",excellent,
exploits,exploits/windows/local/ms13_097_ie_registry_symlink,"MS13-097 Registry Symlink IE Sandbox Escape",great,CVE-2013-5045
exploits,exploits/windows/local/ricoh_driver_privesc,"Ricoh Driver Privilege Escalation",normal,CVE-2019-19363
exploits,exploits/windows/local/ms16_075_reflection_juicy,"Windows Net-NTLMv2 Reflection DCOM/RPC (Juicy)",great,CVE-2014-4113
exploits,exploits/windows/local/run_as,"run_as",excellent,
exploits,exploits/windows/local/bypassuac_eventvwr,"Windows Escalate UAC Protection Bypass (Via Eventvwr Registry Key)",excellent,
exploits,exploits/windows/local/capcom_sys_exec,"Windows Capcom.sys Kernel Execution Exploit (x64 only)",normal,
exploits,exploits/windows/local/payload_inject,"Windows Manage Memory Payload Injection",excellent,
exploits,exploits/windows/local/agnitum_outpost_acs,"Agnitum Outpost Internet Security Local Privilege Escalation",excellent,
exploits,exploits/windows/local/cve_2024_35250_ks_driver,"Windows Access Mode Mismatch LPE in ks.sys",excellent,CVE-2024-35250
exploits,exploits/windows/local/ask,"Windows Escalate UAC Execute RunAs",excellent,
exploits,exploits/windows/local/bypassuac_sdclt,"Windows Escalate UAC Protection Bypass (Via Shell Open Registry Key)",excellent,
exploits,exploits/windows/local/cve_2020_1337_printerdemon,"Microsoft Spooler Local Privilege Elevation Vulnerability",excellent,CVE-2020-1337
exploits,exploits/windows/local/cve_2021_21551_dbutil_memmove,"Dell DBUtil_2_3.sys IOCTL memmove",good,CVE-2021-21551
exploits,exploits/windows/local/mqac_write,"MQAC.sys Arbitrary Write Privilege Escalation",average,
exploits,exploits/windows/local/wmi,"Windows Management Instrumentation (WMI) Remote Command Execution",excellent,
exploits,exploits/windows/local/ntlm_relay_2_self,"NTLM Relay to Self (HTTP to LDAP) - Post Exploitation",,
exploits,exploits/windows/local/ms11_080_afdjoinleaf,"MS11-080 AfdJoinLeaf Privilege Escalation",average,
exploits,exploits/windows/email/ms10_045_outlook_ref_only,"Outlook ATTACH_BY_REF_ONLY File Execution",excellent,
exploits,exploits/windows/email/ms07_017_ani_loadimage_chunksize,"Windows ANI LoadAniIcon() Chunk Size Stack Buffer Overflow (SMTP)",great,
exploits,exploits/windows/email/ms10_045_outlook_ref_resolve,"Outlook ATTACH_BY_REF_RESOLVE File Execution",excellent,
exploits,exploits/windows/ldap/pgp_keyserver7,"Network Associates PGP KeyServer 7 LDAP Buffer Overflow",good,
exploits,exploits/windows/ldap/imail_thc,"IMail LDAP Service Buffer Overflow",average,
exploits,exploits/windows/lotus/lotusnotes_lzh,"Lotus Notes 8.0.x - 8.5.2 FP2 - Autonomy Keyview (.lzh Attachment)",normal,
exploits,exploits/windows/lotus/domino_sametime_stmux,"IBM Lotus Domino Sametime STMux.exe Stack Buffer Overflow",average,
exploits,exploits/windows/lotus/domino_http_accept_language,"IBM Lotus Domino Web Server Accept-Language Stack Buffer Overflow",average,
exploits,exploits/windows/lotus/domino_icalendar_organizer,"domino_icalendar_organizer",normal,
exploits,exploits/windows/nntp/ms05_030_nntp,"MS05-030 Microsoft Outlook Express NNTP Response Parsing Buffer Overflow",normal,
exploits,exploits/windows/telnet/goodtech_telnet,"GoodTech Telnet Server Buffer Overflow",average,
exploits,exploits/windows/telnet/gamsoft_telsrv_username,"GAMSoft TelSrv 1.5 Username Buffer Overflow",average,
exploits,exploits/windows/arkeia/type77,"Arkeia Backup Client Type 77 Overflow (Win32)",good,
exploits,exploits/windows/ibm/ibm_was_dmgr_java_deserialization_rce,"IBM Websphere Application Server Network Deployment Untrusted Data Deserialization Remote Code Execution",excellent,
exploits,exploits/windows/persistence/accessibility_features_debugger,"Accessibility Features (Sticky Keys) Persistence via Debugger Registry Key",excellent,
exploits,exploits/windows/persistence/startup_folder,"Windows Persistent Startup Folder",excellent,
exploits,exploits/windows/persistence/service,"Windows Persistent Service Installer",excellent,
exploits,exploits/windows/persistence/assistive_technology,"Assistive Technologies Persistence",excellent,
exploits,exploits/windows/persistence/registry_userinit,"Windows Registry Persistence via Userinit",excellent,
exploits,exploits/windows/persistence/powershell_profile,"Powershell Profile Persistence",excellent,
exploits,exploits/windows/persistence/registry_active_setup,"Windows Registry Active Setup Persistence",excellent,
exploits,exploits/windows/persistence/image_exec_options,"Windows Silent Process Exit Persistence",excellent,
exploits,exploits/windows/persistence/userinit_mpr_logon_script,"Windows Persistence via UserInitMprLogonScript",excellent,
exploits,exploits/windows/persistence/task_scheduler,"Windows Persistent Task Scheduler",excellent,
exploits,exploits/windows/persistence/linqpad_deserialization,"LINQPad Deserialization",normal,
exploits,exploits/windows/persistence/registry,"Windows Registry Only Persistence",excellent,
exploits,exploits/windows/persistence/notepadpp_plugin,"Notepad++ Plugin Persistence",excellent,
exploits,exploits/windows/persistence/telemetry,"Windows Telemetry Persistence",excellent,
exploits,exploits/windows/persistence/bits,"Windows Persistence Bits Job",excellent,
exploits,exploits/windows/http/hp_sitescope_dns_tool,"HP SiteScope DNS Tool Command Injection",good,
exploits,exploits/windows/http/easyftp_list,"EasyFTP Server list.html path Stack Buffer Overflow",great,
exploits,exploits/windows/http/ezserver_http,"EZHomeTech EzServer Stack Buffer Overflow Vulnerability",excellent,
exploits,exploits/windows/http/ektron_xslt_exec_ws,"Ektron 8.5, 8.7, 9.0 XSLT Transform Remote Code Execution",excellent,
exploits,exploits/windows/http/flexdotnetcms_upload_exec,"FlexDotnetCMS Arbitrary ASP File Upload",excellent,
exploits,exploits/windows/http/hpe_sim_76_amf_deserialization,"HPE Systems Insight Manager AMF Deserialization RCE",excellent,CVE-2020-7200
exploits,exploits/windows/http/altn_webadmin,"Alt-N WebAdmin USER Buffer Overflow",average,
exploits,exploits/windows/http/nowsms,"Now SMS/MMS Gateway Buffer Overflow",good,
exploits,exploits/windows/http/peercast_url,"PeerCast URL Handling Buffer Overflow",average,
exploits,exploits/windows/http/vmware_vcenter_chargeback_upload,"VMware vCenter Chargeback Manager ImageUploadServlet Arbitrary File Upload",excellent,
exploits,exploits/windows/http/jira_collector_traversal,"JIRA Issues Collector Directory Traversal",normal,
exploits,exploits/windows/http/softing_sis_rce,"Softing Secure Integration Server v1.22 Remote Code Execution",excellent,CVE-2022-1373;CVE-2022-2334
exploits,exploits/windows/http/hp_mpa_job_acct,"HP Managed Printing Administration jobAcct Remote Command Execution",excellent,
exploits,exploits/windows/http/easyfilesharing_seh,"Easy File Sharing HTTP Server 7.2 SEH Overflow",normal,
exploits,exploits/windows/http/northstar_c2_xss_to_agent_rce,"NorthStar C2 XSS to Agent RCE",excellent,CVE-2024-28741
